Agent,Date,Grade,Market,Origin,Package,Price,Quantity,ShippingType,Species,TradeType,Unit,UnitPrice
구미중앙청과,20150215,4등,구미농산물도매시장,경상북도 상주시,기타,2300,14,개별,설향,경매,1,2300
구미중앙청과,20150226,보통,구미농산물도매시장,경상북도 상주시,기타,2100,2,개별,설향,경매,1,2100
구미중앙청과,20150206,상,구미농산물도매시장,경상북도 상주시,기타,13600,16,개별,설향,경매,2,6800
구미중앙청과,20150206,특,구미농산물도매시장,경상북도 상주시,기타,15100,39,개별,설향,경매,1.5,10067
구미중앙청과,20150227,보통,구미농산물도매시장,경상북도 상주시,기타,3800,5,개별,설향,경매,1,3800
구미중앙청과,20150227,보통,구미농산물도매시장,경상북도 상주시,기타,4100,20,개별,설향,경매,1.5,2734
구미중앙청과,20150207,4등,구미농산물도매시장,경상북도 상주시,기타,4100,10,개별,설향,경매,1.5,2734
구미중앙청과,20150207,보통,구미농산물도매시장,경상북도 상주시,기타,12000,2,개별,설향,경매,2,6000
구미중앙청과,20150228,보통,구미농산물도매시장,경상북도 고령군,기타,2200,70,개별,설향,경매,1,2200
마산청과,20150202,특,창원내서농산물도매시장,경상남도 창원시,상자,9500,54,개별,기타,경매,1,9500
마산청과,20150202,보통,창원내서농산물도매시장,경상남도 창원시,상자,4500,9,개별,기타,경매,1,4500
마산청과,20150223,상,창원내서농산물도매시장,경상남도 창원시,상자,7000,13,개별,기타,경매,1,7000
마산청과,20150223,특,창원내서농산물도매시장,경상남도 창원시,상자,10200,50,개별,기타,경매,1,10200
마산청과,20150223,특,창원내서농산물도매시장,경상남도 창원시,상자,1500,21,개별,기타,경매,1,1500
마산청과,20150223,보통,창원내서농산물도매시장,경상남도 창원시,상자,1300,125,개별,기타,경매,1,1300
마산청과,20150203,보통,창원내서농산물도매시장,경상남도 창원시,상자,7800,54,개별,기타,경매,1,7800
마산청과,20150212,특,창원내서농산물도매시장,경상남도 창원시,상자,8800,57,개별,기타,경매,1,8800
마산청과,20150224,특,창원내서농산물도매시장,경상남도 창원시,상자,1200,20,개별,기타,경매,1,1200
마산청과,20150224,특,창원내서농산물도매시장,경상남도 창원시,상자,3700,58,개별,기타,경매,1,3700
마산청과,20150205,상,창원내서농산물도매시장,경상남도 창원시,상자,13000,17,개별,기타,경매,1,13000
마산청과,20150213,4등,창원내서농산물도매시장,경상남도 창원시,상자,4600,20,개별,기타,경매,1,4600
마산청과,20150213,특,창원내서농산물도매시장,경상남도 창원시,상자,9500,63,개별,기타,경매,1,9500
마산청과,20150213,상,창원내서농산물도매시장,경상남도 창원시,상자,8000,21,개별,기타,경매,1,8000
마산청과,20150213,보통,창원내서농산물도매시장,경상남도 창원시,상자,3300,9,개별,기타,경매,1,3300
마산청과,20150206,특,창원내서농산물도매시장,경상남도 창원시,상자,14600,19,개별,기타,경매,1,14600
마산청과,20150206,상,창원내서농산물도매시장,경상남도 창원시,상자,13800,13,개별,기타,경매,1,13800
마산청과,20150206,8등,창원내서농산물도매시장,경상남도 창원시,상자,2600,3,개별,기타,경매,1,2600
마산청과,20150216,상,창원내서농산물도매시장,경상남도 창원시,상자,12100,45,개별,기타,경매,1.5,8067
마산청과,20150227,특,창원내서농산물도매시장,경상남도 창원시,상자,10700,6,개별,기타,경매,2,5350
마산청과,20150227,특,창원내서농산물도매시장,경상남도 창원시,상자,5000,54,개별,기타,경매,1,5000
마산청과,20150207,보통,창원내서농산물도매시장,경상남도 창원시,상자,9000,2,개별,기타,경매,2,4500
마산청과,20150207,특,창원내서농산물도매시장,경상남도 창원시,상자,9200,3,개별,기타,경매,2,4600
마산청과,20150207,특,창원내서농산물도매시장,경상남도 창원시,상자,9000,40,개별,기타,경매,1,9000
마산청과,20150209,상,창원내서농산물도매시장,경상남도 창원시,상자,10300,30,개별,기타,경매,1.5,6867
마산청과,20150209,특,창원내서농산물도매시장,경상남도 창원시,상자,8800,37,개별,기타,경매,1.5,5867
창원원협(공),20150212,특,창원내서농산물도매시장,경상남도 고성군,기타,17100,11,개별,장희,경매,2,8550
창원원협(공),20150228,4등,창원내서농산물도매시장,경상남도 고성군,기타,1500,24,개별,장희,경매,1,1500
창원원협(공),20150228,특,창원내서농산물도매시장,경상남도 고성군,기타,4500,19,개별,장희,경매,1,4500
창원원협(공),20150228,상,창원내서농산물도매시장,경상남도 고성군,기타,3000,23,개별,장희,경매,1,3000
창원원협(공),20150228,보통,창원내서농산물도매시장,경상남도 고성군,기타,2200,44,개별,장희,경매,1,2200
창원원협(공),20150211,특,창원내서농산물도매시장,경상남도 통영시,기타,8200,5,개별,설향,경매,2,4100
창원원협(공),20150204,특,창원내서농산물도매시장,경상남도 밀양시,기타,10000,8,개별,설향,경매,1,10000
창원원협(공),20150224,특,창원내서농산물도매시장,경상남도 통영시,기타,3500,60,개별,설향,경매,1.5,2334
창원원협(공),20150224,특,창원내서농산물도매시장,경상남도 창녕군,기타,3000,15,개별,설향,경매,2,1500
창원원협(공),20150225,특,창원내서농산물도매시장,,기타,5100,63,개별,설향,경매,1,5100
창원원협(공),20150205,특,창원내서농산물도매시장,경상남도 통영시,기타,17500,12,개별,설향,경매,2,8750
창원원협(공),20150206,특,창원내서농산물도매시장,경상남도 통영시,기타,12500,20,개별,설향,경매,2,6250
창원원협(공),20150206,등외,창원내서농산물도매시장,경상남도 고성군,기타,2500,4,개별,설향,경매,1,2500
창원원협(공),20150206,특,창원내서농산물도매시장,경상남도 밀양시,기타,9800,38,개별,설향,경매,1,9800
창원원협(공),20150206,상,창원내서농산물도매시장,경상남도 밀양시,기타,7800,15,개별,설향,경매,1.5,5200
창원원협(공),20150227,특,창원내서농산물도매시장,경상남도 진주시,기타,6800,40,개별,설향,경매,1,6800
창원원협(공),20150227,특,창원내서농산물도매시장,경상남도 밀양시,기타,6100,74,개별,설향,경매,1,6100
창원원협(공),20150207,특,창원내서농산물도매시장,경상남도 밀양시,기타,8300,40,개별,설향,경매,1,8300
창원원협(공),20150207,4등,창원내서농산물도매시장,경상남도 밀양시,기타,1200,6,개별,설향,경매,1,1200
창원원협(공),20150207,특,창원내서농산물도매시장,경상남도 밀양시,기타,9500,54,개별,설향,경매,1,9500
창원원협(공),20150228,특,창원내서농산물도매시장,경상남도 통영시,기타,8800,50,개별,설향,경매,1.5,5867
창원원협(공),20150228,보통,창원내서농산물도매시장,경상남도 고성군,기타,2800,59,개별,설향,경매,1,2800
창원원협(공),20150209,특,창원내서농산물도매시장,경상남도 통영시,기타,8000,38,개별,설향,경매,1.5,5334
대전원협(공),20150216,보통,대전노은농수산물도매시장,대전광역시 대덕구,기타,8000,8,상인,설향,정가수의,2,4000
대전원협(공),20150209,특,대전노은농수산물도매시장,세종특별자치시,기타,19600,5,개별,설향,경매,2,9800
대전원협(공),20150209,보통,대전노은농수산물도매시장,대전광역시 대덕구,기타,4500,28,상인,설향,경매,1,4500
대전원협(공),20150218,상,대전노은농수산물도매시장,,기타,8200,12,개별,설향,경매,2,4100
대전원협(공),20150202,상,대전노은농수산물도매시장,충청남도 논산시,기타,17200,4,개별,설향,경매,2,8600
대전원협(공),20150202,상,대전노은농수산물도매시장,충청남도 논산시,기타,7000,22,개별,설향,경매,1,7000
대전원협(공),20150202,보통,대전노은농수산물도매시장,충청남도 논산시,기타,4100,2,개별,설향,경매,1,4100
대전원협(공),20150202,보통,대전노은농수산물도매시장,충청남도 논산시,기타,2200,1,개별,설향,경매,1,2200
대전원협(공),20150202,상,대전노은농수산물도매시장,대전광역시 유성구,기타,5800,8,개별,설향,경매,1,5800
대전원협(공),20150203,특,대전노은농수산물도매시장,충청남도 논산시,기타,14600,5,개별,설향,경매,2,7300
대전원협(공),20150203,보통,대전노은농수산물도매시장,충청남도 논산시,기타,3000,2,개별,설향,경매,1,3000
대전원협(공),20150224,특,대전노은농수산물도매시장,대전광역시 유성구,기타,13000,12,개별,설향,경매,2,6500
대전원협(공),20150224,특,대전노은농수산물도매시장,세종특별자치시,기타,4000,30,개별,설향,경매,1,4000
대전원협(공),20150224,특,대전노은농수산물도매시장,대전광역시 유성구,기타,2800,15,개별,설향,경매,1,2800
대전원협(공),20150204,상,대전노은농수산물도매시장,세종특별자치시,기타,9600,9,개별,설향,경매,2,4800
대전원협(공),20150204,상,대전노은농수산물도매시장,,기타,12100,8,개별,설향,경매,2,6050
대전원협(공),20150212,상,대전노은농수산물도매시장,세종특별자치시,기타,12400,16,개별,설향,경매,2,6200
대전원협(공),20150212,특,대전노은농수산물도매시장,세종특별자치시,기타,18200,27,개별,설향,경매,2,9100
대전원협(공),20150212,특,대전노은농수산물도매시장,충청남도 논산시,기타,16600,11,개별,설향,경매,2,8300
대전원협(공),20150212,특,대전노은농수산물도매시장,대전광역시 대덕구,기타,15500,14,상인,설향,경매,2,7750
대전원협(공),20150212,상,대전노은농수산물도매시장,대전광역시 대덕구,기타,7000,3,상인,설향,경매,2,3500
대전원협(공),20150212,상,대전노은농수산물도매시장,충청남도 논산시,기타,2300,34,개별,설향,경매,1,2300
대전원협(공),20150205,특,대전노은농수산물도매시장,세종특별자치시,기타,18600,24,개별,설향,경매,2,9300
대전원협(공),20150205,특,대전노은농수산물도매시장,세종특별자치시,기타,18500,17,개별,설향,경매,2,9250
대전원협(공),20150225,보통,대전노은농수산물도매시장,,기타,1600,10,개별,설향,경매,1,1600
대전원협(공),20150206,특,대전노은농수산물도매시장,대전광역시 유성구,기타,19300,49,개별,설향,경매,2,9650
대전원협(공),20150226,상,대전노은농수산물도매시장,대전광역시 유성구,기타,3600,28,개별,설향,경매,1,3600
대전원협(공),20150226,특,대전노은농수산물도매시장,세종특별자치시,기타,11200,23,개별,설향,경매,2,5600
대전원협(공),20150227,상,대전노은농수산물도매시장,세종특별자치시,기타,5000,8,개별,설향,경매,2,2500
대전원협(공),20150227,특,대전노은농수산물도매시장,세종특별자치시,기타,5300,66,개별,설향,경매,1,5300
대전원협(공),20150227,상,대전노은농수산물도매시장,충청남도 논산시,기타,2600,172,개별,설향,경매,1,2600
대전원협(공),20150227,특,대전노은농수산물도매시장,세종특별자치시,기타,11800,36,개별,설향,경매,2,5900
대전원협(공),20150227,특,대전노은농수산물도매시장,충청남도 논산시,기타,6300,193,개별,설향,경매,1,6300
대전원협(공),20150207,특,대전노은농수산물도매시장,충청남도 논산시,기타,18600,11,개별,설향,경매,2,9300
대전원협(공),20150207,특,대전노은농수산물도매시장,세종특별자치시,기타,18300,11,개별,설향,경매,2,9150
대전원협(공),20150207,특,대전노은농수산물도매시장,대전광역시 유성구,기타,18000,9,개별,설향,경매,2,9000
대전원협(공),20150207,상,대전노은농수산물도매시장,대전광역시 유성구,기타,10000,9,개별,설향,경매,2,5000
대전원협(공),20150228,보통,대전노은농수산물도매시장,충청남도 논산시,기타,2800,3,개별,설향,경매,1,2800
대전원협(공),20150228,상,대전노은농수산물도매시장,세종특별자치시,기타,6800,14,개별,설향,경매,2,3400
대전원협(공),20150228,특,대전노은농수산물도매시장,충청남도 부여군,기타,5800,25,상인,설향,경매,1,5800
대전원협(공),20150228,특,대전노은농수산물도매시장,세종특별자치시,기타,7000,26,개별,설향,경매,1,7000
대전원협(공),20150228,보통,대전노은농수산물도매시장,세종특별자치시,기타,2600,14,개별,설향,경매,1,2600
대전원협(공),20150228,상,대전노은농수산물도매시장,세종특별자치시,기타,8400,5,개별,설향,경매,2,4200
안산농산물,20150217,특,안산농수산물도매시장,경상남도 진주시,상자,16000,22,협동,장희,경매,1.5,10667
안산농산물,20150217,특,안산농수산물도매시장,경상남도 진주시,상자,5000,14,협동,장희,경매,1.5,3334
안산농산물,20150202,특,안산농수산물도매시장,경상남도 진주시,상자,17000,8,협동,장희,경매,1.5,11334
안산농산물,20150202,특,안산농수산물도매시장,경상남도 진주시,상자,6500,10,협동,장희,경매,1.5,4334
안산농산물,20150202,특,안산농수산물도매시장,경상남도 진주시,상자,8000,1,협동,장희,경매,1.5,5334
안산농산물,20150211,특,안산농수산물도매시장,경상남도 진주시,상자,6500,5,협동,장희,경매,1.5,4334
안산농산물,20150211,특,안산농수산물도매시장,경상남도 진주시,상자,9000,4,협동,장희,경매,1.5,6000
안산농산물,20150211,특,안산농수산물도매시장,경상남도 진주시,상자,8500,10,협동,장희,경매,1.5,5667
안산농산물,20150224,특,안산농수산물도매시장,경상남도 진주시,상자,6000,21,협동,장희,경매,1.5,4000
안산농산물,20150216,특,안산농수산물도매시장,경상남도 진주시,상자,6500,15,협동,장희,경매,1.5,4334
안산농산물,20150228,특,안산농수산물도매시장,경상남도 진주시,상자,4000,4,협동,장희,경매,1.5,2667
안산농산물,20150228,특,안산농수산물도매시장,경상남도 진주시,상자,5500,5,협동,장희,경매,1.5,3667
안산농산물,20150213,특,안산농수산물도매시장,경상남도 진주시,상자,5000,50,협동,매향,경매,1.5,3334
안산농산물,20150207,특,안산농수산물도매시장,경상남도 진주시,상자,4500,4,협동,매향,경매,1.5,3000
안산농산물,20150217,특,안산농수산물도매시장,경상남도 진주시,상자,14000,28,협동,설향,경매,2,7000
안산농산물,20150202,특,안산농수산물도매시장,경상남도 진주시,상자,11500,10,협동,설향,경매,2,5750
안산농산물,20150202,보통,안산농수산물도매시장,충청남도 논산시,P-BOX,3500,2,개별,설향,경매,1,3500
안산농산물,20150202,특,안산농수산물도매시장,충청남도 논산시,P-BOX,10500,25,개별,설향,경매,1,10500
안산농산물,20150218,특,안산농수산물도매시장,경상남도 진주시,상자,6500,5,협동,설향,경매,2,3250
안산농산물,20150211,특,안산농수산물도매시장,경상남도 진주시,상자,15000,20,협동,설향,경매,2,7500
안산농산물,20150223,특,안산농수산물도매시장,경상남도 진주시,상자,4500,5,협동,설향,경매,2,2250
안산농산물,20150223,특,안산농수산물도매시장,경상남도 진주시,상자,6000,47,협동,설향,경매,1.5,4000
안산농산물,20150203,보통,안산농수산물도매시장,충청남도 논산시,P-BOX,3000,7,협동,설향,경매,1,3000
안산농산물,20150212,특,안산농수산물도매시장,경상남도 진주시,상자,6000,6,협동,설향,경매,2,3000
안산농산물,20150204,특,안산농수산물도매시장,충청남도 논산시,상자,18500,41,협동,설향,경매,2,9250
안산농산물,20150204,특,안산농수산물도매시장,충청남도 논산시,상자,6000,1,협동,설향,경매,2,3000
안산농산물,20150225,특,안산농수산물도매시장,경상남도 진주시,상자,9000,52,협동,설향,경매,2,4500
안산농산물,20150205,특,안산농수산물도매시장,경상남도 진주시,상자,16500,9,협동,설향,경매,2,8250
안산농산물,20150213,특,안산농수산물도매시장,충청남도 논산시,상자,16500,25,협동,설향,경매,2,8250
안산농산물,20150226,특,안산농수산물도매시장,충청남도 논산시,상자,5500,1,협동,설향,경매,2,2750
안산농산물,20150226,상,안산농수산물도매시장,경상남도 진주시,접시용기,4600,32,협동,설향,경매,1,4600
안산농산물,20150214,특,안산농수산물도매시장,충청남도 논산시,상자,18000,152,개별,설향,경매,2,9000
안산농산물,20150214,특,안산농수산물도매시장,경상남도 진주시,상자,6000,22,협동,설향,경매,1.5,4000
안산농산물,20150214,특,안산농수산물도매시장,충청남도 논산시,P-BOX,9200,76,협동,설향,경매,1,9200
안산농산물,20150206,특,안산농수산물도매시장,충청남도 논산시,상자,18000,11,협동,설향,경매,2,9000
안산농산물,20150206,특,안산농수산물도매시장,충청남도 논산시,P-BOX,8000,10,개별,설향,경매,1,8000
안산농산물,20150216,특,안산농수산물도매시장,충청남도 논산시,상자,12500,8,개별,설향,경매,2,6250
안산농산물,20150227,특,안산농수산물도매시장,경상남도 진주시,접시용기,7600,19,협동,설향,경매,1.5,5067
안산농산물,20150207,특,안산농수산물도매시장,경상남도 진주시,상자,8500,1,협동,설향,경매,2,4250
안산농산물,20150207,보통,안산농수산물도매시장,경상남도 진주시,접시용기,6000,10,협동,설향,경매,1,6000
안산농산물,20150216,보통,안산농수산물도매시장,경상남도 진주시,접시용기,2500,22,협동,설향,경매,1,2500
안산농산물,20150216,특,안산농수산물도매시장,경상남도 진주시,상자,16000,9,협동,설향,경매,2,8000
안산농산물,20150216,특,안산농수산물도매시장,경상남도 진주시,상자,8500,6,협동,설향,경매,2,4250
안산농산물,20150216,특,안산농수산물도매시장,경상남도 진주시,상자,11000,14,협동,설향,경매,2,5500
안산농산물,20150207,보통,안산농수산물도매시장,경상남도 진주시,접시용기,3600,16,협동,설향,경매,1,3600
안산농산물,20150228,4등,안산농수산물도매시장,경상남도 진주시,접시용기,3600,6,협동,설향,경매,2,1800
안산농산물,20150209,특,안산농수산물도매시장,경상남도 진주시,상자,9500,8,협동,설향,경매,2,4750
안산농산물,20150209,보통,안산농수산물도매시장,경상남도 진주시,접시용기,3000,24,협동,설향,경매,1,3000
춘천중앙청과,20150211,보통,춘천농수산물도매시장,충청북도 단양군,상자,3000,26,개별,설향,경매,1,3000
춘천중앙청과,20150227,보통,춘천농수산물도매시장,충청북도 단양군,상자,2500,5,개별,설향,경매,1,2500
춘천중앙청과,20150207,상,춘천농수산물도매시장,울산광역시 남구,상자,6000,121,개별,설향,정가수의,1,6000
춘천원협(공),20150216,특,춘천농수산물도매시장,서울특별시 동대문구,기타,18000,30,상인,설향,경매,2,9000
춘천원협(공),20150202,특,춘천농수산물도매시장,서울특별시 동대문구,기타,18000,11,상인,설향,경매,2,9000
춘천원협(공),20150224,보통,춘천농수산물도매시장,서울특별시 동대문구,기타,1500,29,상인,설향,경매,1,1500
춘천원협(공),20150217,특,춘천농수산물도매시장,서울특별시 강서구,기타,17590,32,상인,기타,정가수의,2,8795
춘천원협(공),20150210,특,춘천농수산물도매시장,서울특별시 강서구,기타,20700,80,상인,기타,정가수의,2,10350
춘천원협(공),20150213,특,춘천농수산물도매시장,서울특별시 강서구,기타,13460,15,상인,기타,정가수의,1.5,8974
춘천원협(공),20150213,특,춘천농수산물도매시장,서울특별시 강서구,기타,9310,120,상인,기타,정가수의,1,9310
춘천원협(공),20150206,상,춘천농수산물도매시장,서울특별시 강서구,기타,13460,15,상인,기타,정가수의,1.5,8974
합동청과,20150217,무등급,원주농산물도매시장,경상남도 밀양시,기타,14300,45,협동,기타,경매,1.5,9534
합동청과,20150217,무등급,원주농산물도매시장,경상남도 밀양시,기타,14200,10,협동,기타,경매,1.5,9467
합동청과,20150202,무등급,원주농산물도매시장,경상남도 밀양시,기타,7000,7,협동,기타,경매,1.5,4667
합동청과,20150202,무등급,원주농산물도매시장,경상남도 밀양시,기타,7000,15,협동,기타,경매,1.5,4667
합동청과,20150202,무등급,원주농산물도매시장,경상남도 밀양시,기타,6800,4,협동,기타,경매,1.5,4534
합동청과,20150218,무등급,원주농산물도매시장,경상남도 밀양시,기타,9200,32,협동,기타,경매,1.5,6134
합동청과,20150203,무등급,원주농산물도매시장,경상남도 밀양시,기타,11200,15,협동,기타,경매,1.5,7467
합동청과,20150211,무등급,원주농산물도매시장,경상북도 청도군,기타,6500,15,협동,기타,경매,1.5,4334
합동청과,20150211,무등급,원주농산물도매시장,경상남도 밀양시,기타,12000,23,협동,기타,경매,1.5,8000
합동청과,20150223,무등급,원주농산물도매시장,경상남도 밀양시,기타,4500,10,협동,기타,경매,1,4500
합동청과,20150223,무등급,원주농산물도매시장,경상남도 밀양시,기타,3800,6,협동,기타,경매,1.5,2534
합동청과,20150223,무등급,원주농산물도매시장,경상남도 밀양시,기타,7100,143,협동,기타,경매,1.5,4734
합동청과,20150204,무등급,원주농산물도매시장,경상남도 밀양시,기타,12000,20,협동,기타,경매,1.5,8000
합동청과,20150204,무등급,원주농산물도매시장,경상남도 밀양시,기타,9200,10,협동,기타,경매,1.5,6134
합동청과,20150224,무등급,원주농산물도매시장,경상남도 합천군,기타,4500,70,계통,기타,경매,1,4500
합동청과,20150224,무등급,원주농산물도매시장,대구광역시 북구,기타,4000,5,개별,기타,경매,2,2000
합동청과,20150224,무등급,원주농산물도매시장,경상남도 밀양시,기타,7200,70,협동,기타,경매,1.5,4800
합동청과,20150212,무등급,원주농산물도매시장,경상남도 밀양시,기타,7000,15,협동,기타,경매,1.5,4667
합동청과,20150225,무등급,원주농산물도매시장,경상남도 밀양시,기타,3000,24,협동,기타,경매,1.5,2000
합동청과,20150225,무등급,원주농산물도매시장,경상남도 밀양시,기타,4600,25,협동,기타,경매,1.5,3067
합동청과,20150206,무등급,원주농산물도매시장,경상남도 밀양시,기타,11700,42,협동,기타,경매,1.5,7800
합동청과,20150206,무등급,원주농산물도매시장,경상남도 밀양시,기타,6800,31,협동,기타,경매,1.5,4534
합동청과,20150226,무등급,원주농산물도매시장,경상남도 밀양시,기타,7500,6,협동,기타,경매,1.5,5000
합동청과,20150226,무등급,원주농산물도매시장,경상남도 밀양시,기타,5600,25,협동,기타,경매,1,5600
합동청과,20150216,무등급,원주농산물도매시장,경상남도 밀양시,기타,14700,19,협동,기타,경매,1.5,9800
합동청과,20150216,무등급,원주농산물도매시장,경상남도 밀양시,기타,19800,90,협동,기타,경매,1.5,13200
합동청과,20150216,무등급,원주농산물도매시장,경상남도 밀양시,기타,13200,64,협동,기타,경매,1.5,8800
합동청과,20150207,무등급,원주농산물도매시장,경상남도 밀양시,기타,12300,32,협동,기타,경매,1.5,8200
합동청과,20150207,무등급,원주농산물도매시장,경상남도 밀양시,기타,10500,63,협동,기타,경매,1.5,7000
합동청과,20150207,무등급,원주농산물도매시장,충청북도 충주시,기타,5000,5,협동,기타,경매,1.5,3334
합동청과,20150228,무등급,원주농산물도매시장,경상남도 밀양시,기타,9700,19,협동,기타,경매,1.5,6467
합동청과,20150209,무등급,원주농산물도매시장,경상남도 밀양시,기타,13600,25,협동,기타,경매,1.5,9067
합동청과,20150209,무등급,원주농산물도매시장,경상남도 밀양시,기타,10500,5,협동,기타,경매,1.5,7000
합동청과,20150209,무등급,원주농산물도매시장,경상남도 밀양시,기타,8500,23,협동,기타,경매,1.5,5667
강릉농산물,20150218,상,강릉농산물도매시장,경상남도 김해시,상자,7600,14,협동,기타,경매,1.5,5067
강릉농산물,20150223,특,강릉농산물도매시장,경상남도 김해시,상자,14800,9,협동,기타,경매,1.5,9867
강릉농산물,20150226,상,강릉농산물도매시장,경상남도 김해시,상자,5800,7,협동,기타,경매,1.5,3867
강릉농산물,20150207,특,강릉농산물도매시장,경상남도 김해시,상자,14200,30,협동,기타,경매,1.5,9467
강릉농산물,20150209,상,강릉농산물도매시장,경상남도 김해시,상자,6300,3,협동,설향,경매,1.5,4200
강릉농산물,20150217,상,강릉농산물도매시장,경상남도 김해시,상자,3100,40,협동,설향,경매,1.5,2067
강릉농산물,20150202,상,강릉농산물도매시장,경상남도 김해시,상자,12200,18,협동,설향,경매,1.5,8134
강릉농산물,20150211,특,강릉농산물도매시장,경상남도 김해시,상자,14000,55,협동,설향,경매,1.5,9334
강릉농산물,20150211,상,강릉농산물도매시장,경상남도 김해시,상자,7200,6,협동,설향,경매,1.5,4800
강릉농산물,20150223,상,강릉농산물도매시장,경상남도 김해시,상자,5800,6,협동,설향,경매,2,2900
강릉농산물,20150223,특,강릉농산물도매시장,경상남도 김해시,상자,14400,10,협동,설향,경매,2,7200
강릉농산물,20150223,특,강릉농산물도매시장,경상남도 김해시,상자,10000,54,협동,설향,경매,1.5,6667
강릉농산물,20150223,상,강릉농산물도매시장,경상남도 김해시,상자,9000,19,협동,설향,경매,1.5,6000
강릉농산물,20150204,특,강릉농산물도매시장,경상남도 김해시,상자,13000,30,협동,설향,경매,1.5,8667
강릉농산물,20150213,상,강릉농산물도매시장,경상남도 김해시,상자,8600,3,협동,설향,경매,1.5,5734
강릉농산물,20150213,상,강릉농산물도매시장,경상남도 김해시,상자,8800,8,협동,설향,경매,1.5,5867
강릉농산물,20150225,상,강릉농산물도매시장,경상남도 김해시,상자,6900,16,협동,설향,경매,1.5,4600
강릉농산물,20150214,특,강릉농산물도매시장,경상남도 김해시,상자,21600,39,협동,설향,경매,1.5,14400
강릉농산물,20150214,보통,강릉농산물도매시장,경상남도 김해시,상자,5300,16,협동,설향,경매,1.5,3534
강릉농산물,20150214,상,강릉농산물도매시장,경상남도 김해시,상자,9000,11,협동,설향,경매,2,4500
강릉농산물,20150206,특,강릉농산물도매시장,경상남도 김해시,상자,8600,2,협동,설향,경매,2,4300
강릉농산물,20150216,상,강릉농산물도매시장,경상남도 김해시,상자,14900,11,협동,설향,경매,1.5,9934
강릉농산물,20150207,특,강릉농산물도매시장,경상남도 김해시,상자,16100,20,협동,설향,경매,2,8050
강릉농산물,20150207,상,강릉농산물도매시장,경상남도 김해시,상자,5500,7,협동,설향,경매,1.5,3667
강릉농산물,20150228,특,강릉농산물도매시장,경상남도 김해시,상자,9500,39,협동,설향,경매,1.5,6334
강릉농산물,20150228,상,강릉농산물도매시장,경상남도 김해시,상자,8000,32,협동,설향,경매,1.5,5334
중원청과,20150210,보통,충주농수산물도매시장,충청북도 충주시,상자,14000,7,협동,설향,경매,2,7000
중원청과,20150205,보통,충주농수산물도매시장,충청북도 충주시,상자,12000,2,협동,설향,경매,2,6000
중원청과,20150206,보통,충주농수산물도매시장,경상남도 밀양시,상자,9300,38,협동,설향,경매,1,9300
중원청과,20150209,보통,충주농수산물도매시장,충청북도 충주시,상자,13000,10,협동,설향,경매,2,6500
천안농협(공),20150209,보통,천안농산물도매시장,경상남도 김해시,기타,3000,12,개별,기타,경매,1,3000
천안농협(공),20150217,등외,천안농산물도매시장,경상남도 김해시,기타,2000,2,개별,기타,경매,1.5,1334
천안농협(공),20150202,상,천안농산물도매시장,경상남도 김해시,기타,8000,19,개별,기타,경매,1.5,5334
천안농협(공),20150203,보통,천안농산물도매시장,경상남도 김해시,기타,5500,23,개별,기타,경매,1.5,3667
천안농협(공),20150211,특,천안농산물도매시장,경상남도 김해시,기타,8000,14,개별,기타,경매,1.5,5334
천안농협(공),20150223,특,천안농산물도매시장,경상남도 김해시,기타,10000,28,개별,기타,경매,1.5,6667
천안농협(공),20150224,보통,천안농산물도매시장,경상남도 김해시,기타,3500,15,개별,기타,경매,1.5,2334
천안농협(공),20150204,상,천안농산물도매시장,경상남도 김해시,기타,9500,8,개별,기타,경매,1.5,6334
천안농협(공),20150205,특,천안농산물도매시장,경상남도 김해시,기타,16000,28,개별,기타,경매,1.5,10667
천안농협(공),20150213,특,천안농산물도매시장,경상남도 김해시,기타,5500,6,개별,기타,경매,1.5,3667
천안농협(공),20150214,특,천안농산물도매시장,경상남도 김해시,기타,12000,25,개별,기타,경매,1.5,8000
천안농협(공),20150214,특,천안농산물도매시장,경상남도 김해시,기타,13500,12,개별,기타,경매,1.5,9000
천안농협(공),20150206,특,천안농산물도매시장,경상남도 김해시,기타,9000,25,개별,기타,경매,1.5,6000
천안농협(공),20150206,특,천안농산물도매시장,경상남도 김해시,기타,12500,30,개별,기타,경매,1.5,8334
천안농협(공),20150226,상,천안농산물도매시장,경상남도 김해시,기타,2500,45,개별,기타,경매,1,2500
천안농협(공),20150216,특,천안농산물도매시장,경상남도 김해시,기타,7500,45,개별,기타,경매,1.5,5000
천안농협(공),20150207,특,천안농산물도매시장,경상남도 김해시,기타,13000,60,개별,기타,경매,1.5,8667
천안농협(공),20150209,보통,천안농산물도매시장,경상남도 김해시,기타,6000,33,개별,장희,경매,1.5,4000
천안농협(공),20150228,특,천안농산물도매시장,경상남도 김해시,기타,5000,66,개별,장희,경매,1.5,3334
천안농협(공),20150223,특,천안농산물도매시장,경상남도 김해시,기타,7000,30,개별,매향,경매,1.5,4667
천안농협(공),20150216,특,천안농산물도매시장,경상남도 김해시,기타,14000,38,개별,매향,경매,1.5,9334
천안농협(공),20150209,상,천안농산물도매시장,충청남도 논산시,기타,5500,5,개별,설향,경매,1,5500
천안농협(공),20150209,특,천안농산물도매시장,경상남도 김해시,기타,13000,23,개별,설향,경매,1.5,8667
천안농협(공),20150217,특,천안농산물도매시장,충청남도 논산시,기타,9500,80,개별,설향,경매,1,9500
