Agent,Date,Grade,Market,Origin,Package,Price,Quantity,ShippingType,Species,TradeType,Unit,UnitPrice
태원농산,20150122,특,안양농수산물도매시장,경상남도,PE대,11000,2,계통,설향,경매,2,5500
안산농산물,20150110,특,안산농수산물도매시장,경상남도 진주시,상자,8000,11,협동,장희,경매,1.5,5334
안산농산물,20150103,특,안산농수산물도매시장,경상남도 진주시,상자,17000,52,협동,장희,경매,1.5,11334
안산농산물,20150120,특,안산농수산물도매시장,경상남도 진주시,상자,15000,7,협동,장희,경매,1.5,10000
안산농산물,20150105,특,안산농수산물도매시장,경상남도 진주시,상자,10000,15,협동,장희,경매,1.5,6667
안산농산물,20150113,특,안산농수산물도매시장,경상남도 진주시,상자,7000,54,협동,장희,경매,1.5,4667
안산농산물,20150113,특,안산농수산물도매시장,경상남도 진주시,상자,9000,19,협동,장희,경매,1.5,6000
안산농산물,20150128,특,안산농수산물도매시장,경상남도 진주시,상자,9500,10,협동,장희,경매,1.5,6334
안산농산물,20150123,특,안산농수산물도매시장,경상남도 진주시,상자,7000,8,협동,장희,경매,1.5,4667
안산농산물,20150123,특,안산농수산물도매시장,경상남도 진주시,상자,6000,2,협동,장희,경매,1.5,4000
안산농산물,20150119,특,안산농수산물도매시장,경상남도 진주시,상자,5500,4,협동,매향,경매,1.5,3667
안산농산물,20150112,특,안산농수산물도매시장,경상남도 진주시,상자,7000,40,협동,매향,경매,1.5,4667
안산농산물,20150120,특,안산농수산물도매시장,경상남도 진주시,상자,8000,6,협동,매향,경매,1.5,5334
안산농산물,20150113,특,안산농수산물도매시장,경상남도 진주시,상자,5500,9,협동,매향,경매,1.5,3667
안산농산물,20150124,특,안산농수산물도매시장,경상남도 진주시,상자,6500,14,협동,매향,경매,1.5,4334
안산농산물,20150103,특,안산농수산물도매시장,충청남도 논산시,상자,23500,14,협동,설향,경매,2,11750
안산농산물,20150103,특,안산농수산물도매시장,경기도 화성시,상자,19500,14,개별,설향,경매,2,9750
안산농산물,20150119,특,안산농수산물도매시장,충청남도 논산시,상자,22000,27,협동,설향,경매,2,11000
안산농산물,20150119,특,안산농수산물도매시장,경상남도 진주시,상자,11000,11,협동,설향,경매,2,5500
안산농산물,20150112,특,안산농수산물도매시장,경상남도 진주시,상자,11000,6,협동,설향,경매,2,5500
안산농산물,20150112,특,안산농수산물도매시장,경상남도 진주시,상자,12000,6,협동,설향,경매,2,6000
안산농산물,20150105,특,안산농수산물도매시장,충청남도 논산시,P-BOX,13500,25,개별,설향,경매,1,13500
안산농산물,20150105,특,안산농수산물도매시장,경상남도 진주시,상자,8500,4,협동,설향,경매,2,4250
안산농산물,20150105,특,안산농수산물도매시장,경상남도 진주시,상자,10000,2,협동,설향,경매,2,5000
안산농산물,20150127,특,안산농수산물도매시장,경상남도 진주시,상자,9500,2,협동,설향,경매,2,4750
안산농산물,20150113,상,안산농수산물도매시장,충청남도 논산시,P-BOX,8000,5,개별,설향,경매,1,8000
안산농산물,20150121,상,안산농수산물도매시장,충청남도 논산시,P-BOX,5000,1,협동,설향,경매,1,5000
안산농산물,20150121,특,안산농수산물도매시장,경상남도 진주시,상자,18500,43,협동,설향,경매,2,9250
안산농산물,20150121,특,안산농수산물도매시장,경상남도 진주시,상자,12500,5,협동,설향,경매,2,6250
안산농산물,20150106,특,안산농수산물도매시장,경상남도 진주시,상자,13500,30,협동,설향,경매,2,6750
안산농산물,20150114,특,안산농수산물도매시장,경상남도 진주시,상자,9000,10,협동,설향,경매,2,4500
안산농산물,20150107,특,안산농수산물도매시장,경상남도 진주시,상자,10500,3,협동,설향,경매,2,5250
안산농산물,20150107,특,안산농수산물도매시장,경상남도 진주시,상자,10500,3,협동,설향,경매,2,5250
안산농산물,20150115,특,안산농수산물도매시장,경상남도 진주시,상자,8000,2,협동,설향,경매,2,4000
안산농산물,20150115,특,안산농수산물도매시장,경상남도 진주시,상자,9000,5,협동,설향,경매,1.5,6000
안산농산물,20150130,특,안산농수산물도매시장,경상남도 진주시,상자,18500,20,협동,설향,경매,2,9250
안산농산물,20150130,상,안산농수산물도매시장,충청남도 논산시,상자,14500,27,협동,설향,경매,2,7250
안산농산물,20150130,특,안산농수산물도매시장,충청남도 논산시,상자,10500,4,개별,설향,경매,2,5250
안산농산물,20150130,특,안산농수산물도매시장,충청남도 논산시,상자,22500,7,협동,설향,경매,2,11250
안산농산물,20150130,특,안산농수산물도매시장,충청남도 논산시,상자,13000,4,협동,설향,경매,2,6500
안산농산물,20150123,특,안산농수산물도매시장,충청남도 논산시,상자,9000,1,개별,설향,경매,2,4500
안산농산물,20150123,특,안산농수산물도매시장,경상남도 진주시,상자,20000,3,협동,설향,경매,2,10000
안산농산물,20150108,특,안산농수산물도매시장,경상남도 진주시,상자,8500,3,협동,설향,경매,2,4250
안산농산물,20150124,상,안산농수산물도매시장,충청남도 논산시,상자,15000,5,개별,설향,경매,2,7500
안산농산물,20150131,보통,안산농수산물도매시장,경상남도 진주시,접시용기,5600,64,협동,설향,경매,1,5600
안산농산물,20150131,특,안산농수산물도매시장,충청남도 논산시,상자,18500,16,개별,설향,경매,2,9250
안산농산물,20150117,특,안산농수산물도매시장,충청남도 논산시,상자,22000,35,협동,설향,경매,2,11000
안산농산물,20150117,상,안산농수산물도매시장,충청남도 논산시,상자,15000,9,협동,설향,경매,2,7500
안산농산물,20150117,특,안산농수산물도매시장,경상남도 진주시,상자,11500,2,협동,설향,경매,2,5750
안산농산물,20150117,특,안산농수산물도매시장,경상남도 진주시,상자,20500,15,협동,설향,경매,2,10250
안산농산물,20150109,특,안산농수산물도매시장,경상남도 진주시,상자,11000,6,협동,설향,경매,2,5500
춘천원협(공),20150119,특,춘천농수산물도매시장,서울특별시 강서구,기타,10350,100,상인,보교,정가수의,1,10350
춘천원협(공),20150130,특,춘천농수산물도매시장,서울특별시 동대문구,기타,20000,30,상인,설향,경매,2,10000
춘천원협(공),20150108,특,춘천농수산물도매시장,강원도 춘천시,기타,17000,13,개별,설향,경매,2,8500
춘천원협(공),20150109,특,춘천농수산물도매시장,서울특별시 강서구,기타,22770,20,상인,기타,정가수의,2,11385
춘천원협(공),20150120,특,춘천농수산물도매시장,서울특별시 강서구,기타,11390,95,상인,기타,정가수의,1,11390
춘천원협(공),20150105,특,춘천농수산물도매시장,서울특별시 강서구,기타,12420,96,상인,기타,정가수의,1,12420
춘천원협(공),20150123,특,춘천농수산물도매시장,서울특별시 강서구,기타,17600,18,상인,기타,정가수의,2,8800
춘천중앙청과,20150117,특,춘천농수산물도매시장,충청북도 단양군,상자,10000,30,개별,설향,경매,1,10000
춘천중앙청과,20150127,보통,춘천농수산물도매시장,충청북도 단양군,상자,4000,19,개별,설향,경매,1,4000
춘천중앙청과,20150105,상,춘천농수산물도매시장,울산광역시 남구,상자,11000,27,개별,설향,정가수의,2,5500
춘천중앙청과,20150113,특,춘천농수산물도매시장,울산광역시 남구,상자,12000,20,개별,설향,정가수의,1,12000
강릉농산물,20150123,특,강릉농산물도매시장,경상남도 김해시,상자,14100,50,협동,기타,경매,1.5,9400
강릉농산물,20150123,특,강릉농산물도매시장,경상남도 김해시,상자,13500,15,협동,기타,경매,1.5,9000
강릉농산물,20150119,상,강릉농산물도매시장,경상남도 김해시,상자,11800,17,협동,장희,경매,1.5,7867
강릉농산물,20150127,상,강릉농산물도매시장,경상남도 김해시,상자,9300,11,협동,장희,경매,1.5,6200
강릉농산물,20150107,특,강릉농산물도매시장,경상남도 합천군,상자,22500,2,개별,장희,경매,2,11250
강릉농산물,20150119,특,강릉농산물도매시장,경상남도 김해시,상자,14600,17,협동,설향,경매,1.5,9734
강릉농산물,20150128,특,강릉농산물도매시장,경상남도 김해시,상자,14400,46,협동,설향,경매,1.5,9600
강릉농산물,20150130,특,강릉농산물도매시장,경상남도 김해시,상자,13800,20,협동,설향,경매,1.5,9200
강릉농산물,20150123,특,강릉농산물도매시장,경상남도 김해시,상자,13900,40,협동,설향,경매,1.5,9267
강릉농산물,20150116,상,강릉농산물도매시장,경상남도 김해시,상자,11800,3,협동,설향,경매,1.5,7867
강릉농산물,20150131,상,강릉농산물도매시장,경상남도 김해시,상자,13900,17,협동,설향,경매,2,6950
강릉농산물,20150131,특,강릉농산물도매시장,경상남도 김해시,상자,14300,20,협동,설향,경매,1.5,9534
강릉농산물,20150109,특,강릉농산물도매시장,경상남도 김해시,상자,13900,62,협동,설향,경매,1.5,9267
합동청과,20150119,무등급,원주농산물도매시장,경상남도 밀양시,기타,15300,2,협동,기타,경매,1.5,10200
합동청과,20150119,무등급,원주농산물도매시장,경상남도 밀양시,기타,9000,2,협동,기타,경매,1.5,6000
합동청과,20150119,무등급,원주농산물도매시장,경상남도 밀양시,기타,13400,38,협동,기타,경매,1.5,8934
합동청과,20150119,무등급,원주농산물도매시장,경상남도 밀양시,기타,12800,9,협동,기타,경매,1.5,8534
합동청과,20150112,무등급,원주농산물도매시장,경상남도 밀양시,기타,11000,15,협동,기타,경매,1.5,7334
합동청과,20150128,무등급,원주농산물도매시장,경상남도 밀양시,기타,14500,30,협동,기타,경매,1.5,9667
합동청과,20150121,무등급,원주농산물도매시장,경상남도 밀양시,기타,12200,5,협동,기타,경매,1.5,8134
합동청과,20150121,무등급,원주농산물도매시장,경상남도 밀양시,기타,12600,35,협동,기타,경매,1.5,8400
합동청과,20150121,무등급,원주농산물도매시장,경상남도 밀양시,기타,13800,23,협동,기타,경매,1.5,9200
합동청과,20150121,무등급,원주농산물도매시장,경상남도 밀양시,기타,11000,15,협동,기타,경매,1.5,7334
합동청과,20150114,무등급,원주농산물도매시장,경상남도 밀양시,기타,13200,28,협동,기타,경매,1.5,8800
합동청과,20150129,무등급,원주농산물도매시장,경상남도 밀양시,기타,12600,12,협동,기타,경매,1.5,8400
합동청과,20150129,무등급,원주농산물도매시장,경상남도 밀양시,기타,12300,18,협동,기타,경매,1.5,8200
합동청과,20150123,무등급,원주농산물도매시장,경상남도 밀양시,기타,11100,31,협동,기타,경매,1.5,7400
합동청과,20150130,무등급,원주농산물도매시장,경상남도 밀양시,기타,7500,30,협동,기타,경매,1.5,5000
합동청과,20150116,무등급,원주농산물도매시장,경상남도 밀양시,기타,9000,5,협동,기타,경매,1.5,6000
합동청과,20150131,무등급,원주농산물도매시장,경상남도 밀양시,기타,15300,30,협동,기타,경매,1.5,10200
합동청과,20150131,무등급,원주농산물도매시장,경상남도 밀양시,기타,13600,42,협동,기타,경매,1.5,9067
합동청과,20150124,무등급,원주농산물도매시장,경상남도 밀양시,기타,10200,25,협동,기타,경매,1.5,6800
중원청과,20150117,보통,충주농수산물도매시장,충청북도 충주시,상자,15000,2,협동,설향,경매,2,7500
중원청과,20150126,보통,충주농수산물도매시장,제주특별자치도 서귀포시,상자,10500,21,협동,설향,경매,1,10500
천안농협(공),20150126,보통,천안농산물도매시장,경상남도 김해시,기타,8000,5,개별,기타,경매,1.5,5334
천안농협(공),20150128,보통,천안농산물도매시장,경상남도 김해시,기타,9000,14,개별,기타,경매,1.5,6000
천안농협(공),20150128,상,천안농산물도매시장,경상남도 김해시,기타,10000,18,개별,기타,경매,1.5,6667
천안농협(공),20150130,특,천안농산물도매시장,경상남도 김해시,기타,9500,19,개별,기타,경매,1.5,6334
천안농협(공),20150130,보통,천안농산물도매시장,경상남도 김해시,기타,7000,4,개별,기타,경매,1.5,4667
천안농협(공),20150131,특,천안농산물도매시장,경상남도 김해시,기타,12000,27,개별,기타,경매,1.5,8000
천안농협(공),20150103,특,천안농산물도매시장,경상남도 김해시,기타,9000,33,개별,장희,경매,1.5,6000
천안농협(공),20150113,특,천안농산물도매시장,경상남도 김해시,기타,15000,7,개별,장희,정가수의,1.5,10000
천안농협(공),20150108,특,천안농산물도매시장,경상남도 김해시,기타,10500,50,개별,장희,경매,1.5,7000
천안농협(공),20150131,특,천안농산물도매시장,경상남도 김해시,기타,10000,5,개별,장희,경매,1.5,6667
천안농협(공),20150112,특,천안농산물도매시장,경상남도 김해시,기타,11000,10,개별,매향,경매,1.5,7334
천안농협(공),20150120,특,천안농산물도매시장,경상남도 김해시,기타,11000,4,개별,매향,경매,1.5,7334
천안농협(공),20150129,상,천안농산물도매시장,경상남도 김해시,기타,11000,7,개별,매향,경매,1.5,7334
천안농협(공),20150107,특,천안농산물도매시장,경상남도 김해시,기타,12000,20,개별,매향,경매,1.5,8000
천안농협(공),20150116,상,천안농산물도매시장,경상남도 김해시,기타,10000,6,개별,매향,경매,1.5,6667
천안농협(공),20150131,상,천안농산물도매시장,경상남도 김해시,기타,8000,7,개별,매향,경매,1.5,5334
천안농협(공),20150124,특,천안농산물도매시장,충청남도 논산시,기타,22000,33,개별,설향,경매,2,11000
천안농협(공),20150124,특,천안농산물도매시장,충청남도 논산시,기타,8000,78,개별,설향,경매,1,8000
천안농협(공),20150124,특,천안농산물도매시장,경상남도 김해시,기타,18000,61,개별,설향,경매,1.5,12000
천안농협(공),20150110,특,천안농산물도매시장,충청남도 논산시,기타,9500,15,개별,설향,경매,1,9500
천안농협(공),20150103,특,천안농산물도매시장,충청남도 논산시,기타,12500,15,개별,설향,경매,1,12500
천안농협(공),20150103,특,천안농산물도매시장,경상남도 김해시,기타,14000,51,개별,설향,경매,1.5,9334
천안농협(공),20150126,특,천안농산물도매시장,경상남도 김해시,기타,9000,23,개별,설향,경매,1.5,6000
천안농협(공),20150112,보통,천안농산물도매시장,충청남도 논산시,기타,11000,12,개별,설향,경매,2,5500
천안농협(공),20150112,상,천안농산물도매시장,충청남도 천안시,기타,5500,4,개별,설향,경매,1,5500
천안농협(공),20150112,특,천안농산물도매시장,경상남도 김해시,기타,8500,7,개별,설향,경매,1.5,5667
천안농협(공),20150127,특,천안농산물도매시장,경상남도 김해시,기타,14000,38,개별,설향,경매,1.5,9334
천안농협(공),20150120,상,천안농산물도매시장,경상남도 김해시,기타,11000,10,개별,설향,경매,1.5,7334
천안농협(공),20150105,특,천안농산물도매시장,충청남도 논산시,기타,24000,27,개별,설향,경매,2,12000
천안농협(공),20150128,보통,천안농산물도매시장,충청남도 논산시,기타,4500,5,개별,설향,경매,1,4500
천안농협(공),20150121,상,천안농산물도매시장,충청남도 논산시,기타,15000,10,개별,설향,경매,2,7500
천안농협(공),20150114,특,천안농산물도매시장,경상남도 김해시,기타,12000,7,개별,설향,경매,1.5,8000
천안농협(공),20150114,특,천안농산물도매시장,경상남도 김해시,기타,13000,17,개별,설향,경매,1.5,8667
천안농협(공),20150106,특,천안농산물도매시장,경상남도 김해시,기타,17000,38,개별,설향,경매,1.5,11334
천안농협(공),20150129,특,천안농산물도매시장,경상남도 김해시,기타,11000,5,개별,설향,경매,1.5,7334
천안농협(공),20150122,특,천안농산물도매시장,충청남도 천안시,기타,21000,20,개별,설향,경매,2,10500
천안농협(공),20150122,특,천안농산물도매시장,충청남도 논산시,기타,23000,49,개별,설향,경매,2,11500
천안농협(공),20150122,특,천안농산물도매시장,경상남도 김해시,기타,16000,19,개별,설향,경매,1.5,10667
천안농협(공),20150122,특,천안농산물도매시장,경상남도 김해시,기타,17000,6,개별,설향,경매,1.5,11334
천안농협(공),20150115,특,천안농산물도매시장,경상남도 김해시,기타,13000,13,개별,설향,경매,1.5,8667
천안농협(공),20150107,특,천안농산물도매시장,경상남도 김해시,기타,16000,62,개별,설향,경매,1.5,10667
천안농협(공),20150123,특,천안농산물도매시장,충청남도 논산시,기타,20000,61,개별,설향,경매,2,10000
천안농협(공),20150130,특,천안농산물도매시장,충청남도 논산시,기타,18000,62,개별,설향,경매,2,9000
천안농협(공),20150130,특,천안농산물도매시장,충청남도 논산시,기타,17500,99,개별,설향,경매,2,8750
천안농협(공),20150130,등외,천안농산물도매시장,충청남도 논산시,기타,3000,1,개별,설향,경매,1,3000
천안농협(공),20150130,특,천안농산물도매시장,경상남도 김해시,기타,10000,19,개별,설향,경매,1.5,6667
천안농협(공),20150116,특,천안농산물도매시장,충청남도 논산시,기타,22000,50,개별,설향,경매,2,11000
천안농협(공),20150116,특,천안농산물도매시장,충청남도 논산시,기타,21000,39,개별,설향,경매,2,10500
천안농협(공),20150131,상,천안농산물도매시장,충청남도 논산시,기타,15500,37,개별,설향,경매,2,7750
천안농협(공),20150131,상,천안농산물도매시장,충청남도 논산시,기타,6000,21,개별,설향,경매,1,6000
천안농협(공),20150109,특,천안농산물도매시장,충청남도 논산시,기타,9000,1,개별,설향,경매,1,9000
천안농협(공),20150124,특,천안농산물도매시장,충청남도 논산시,기타,23000,7,개별,기타,경매,2,11500
천안농협(공),20150119,특,천안농산물도매시장,충청남도 논산시,기타,20500,60,개별,기타,경매,2,10250
천안농협(공),20150126,특,천안농산물도매시장,충청남도 논산시,기타,15000,1,개별,기타,경매,2,7500
천안농협(공),20150117,보통,천안농산물도매시장,경상남도 김해시,기타,9000,4,개별,기타,경매,1.5,6000
천안농협(공),20150112,상,천안농산물도매시장,경상남도 김해시,기타,10000,10,개별,기타,경매,1.5,6667
천안농협(공),20150121,보통,천안농산물도매시장,경상남도 김해시,기타,8000,4,개별,기타,경매,1.5,5334
천안농협(공),20150109,특,천안농산물도매시장,경상남도 김해시,기타,17000,25,개별,기타,경매,1.5,11334
천안청과,20150103,무등급,천안농산물도매시장,경상남도 진주시,상자,21000,10,계통,설향,경매,2,10500
천안청과,20150112,무등급,천안농산물도매시장,전라북도 순창군,상자,16100,45,계통,설향,경매,2,8050
천안청과,20150112,무등급,천안농산물도매시장,경상남도 하동군,상자,10000,5,협동,설향,경매,2,5000
천안청과,20150113,무등급,천안농산물도매시장,전라북도 순창군,상자,11600,3,계통,설향,경매,2,5800
천안청과,20150114,무등급,천안농산물도매시장,경상남도 진주시,상자,13500,22,계통,설향,경매,2,6750
천안청과,20150106,무등급,천안농산물도매시장,충청남도 논산시,상자,18000,36,계통,설향,경매,1.5,12000
천안청과,20150106,무등급,천안농산물도매시장,전라북도 순창군,상자,10000,2,계통,설향,경매,2,5000
천안청과,20150106,무등급,천안농산물도매시장,경상남도 하동군,상자,13600,9,협동,설향,경매,2,6800
천안청과,20150109,무등급,천안농산물도매시장,충청남도 당진시,상자,11500,46,협동,설향,경매,1,11500
천안청과,20150109,무등급,천안농산물도매시장,충청남도 논산시,상자,14100,24,계통,설향,경매,1.5,9400
포항청과,20150117,특,포항농산물도매시장,경상북도 영천시,상자,11900,25,계통,설향,경매,1.5,7934
포항청과,20150117,상,포항농산물도매시장,경상북도 경주시,상자,14100,14,계통,설향,경매,1.5,9400
포항청과,20150120,보통,포항농산물도매시장,경상북도 경주시,상자,8500,7,계통,설향,경매,1,8500
포항청과,20150105,보통,포항농산물도매시장,경상북도 경주시,상자,11500,15,계통,설향,경매,1,11500
포항청과,20150127,특,포항농산물도매시장,경상북도 경주시,상자,15200,31,계통,설향,경매,1.5,10134
포항청과,20150121,상,포항농산물도매시장,경상북도 영천시,상자,11600,10,계통,설향,경매,1.5,7734
포항청과,20150121,보통,포항농산물도매시장,경상북도 경주시,상자,5000,17,계통,설향,경매,1,5000
포항청과,20150121,특,포항농산물도매시장,경상북도 경주시,상자,16600,59,계통,설향,경매,1.5,11067
포항청과,20150106,특,포항농산물도매시장,경상북도 경주시,상자,18500,41,계통,설향,경매,1.5,12334
포항청과,20150114,보통,포항농산물도매시장,경상북도 경주시,상자,7800,7,계통,설향,경매,1,7800
포항청과,20150107,특,포항농산물도매시장,경상북도 경주시,상자,18000,40,계통,설향,경매,1.5,12000
포항청과,20150115,상,포항농산물도매시장,경상북도 포항시,상자,8600,26,계통,설향,경매,1.5,5734
포항청과,20150115,보통,포항농산물도매시장,서울특별시 중구,상자,6300,4,개별,설향,경매,1,6300
포항청과,20150123,특,포항농산물도매시장,서울특별시 중구,상자,13100,50,개별,설향,경매,1.5,8734
포항청과,20150123,상,포항농산물도매시장,경상북도 포항시,상자,12800,20,계통,설향,경매,1.5,8534
포항청과,20150123,4등,포항농산물도매시장,경상북도 경주시,상자,5800,19,계통,설향,경매,1,5800
포항청과,20150123,4등,포항농산물도매시장,경상북도 경주시,상자,4300,17,계통,설향,경매,1,4300
포항청과,20150130,보통,포항농산물도매시장,경상북도 영천시,상자,4200,2,계통,설향,경매,1.5,2800
포항청과,20150130,상,포항농산물도매시장,경상북도 경주시,상자,13000,23,계통,설향,경매,1.5,8667
포항청과,20150116,상,포항농산물도매시장,경상북도 포항시,상자,12600,22,계통,설향,경매,1.5,8400
포항청과,20150108,상,포항농산물도매시장,경상북도 경주시,상자,13100,67,계통,설향,경매,1.5,8734
포항청과,20150131,보통,포항농산물도매시장,경상북도 영천시,상자,5100,2,계통,설향,경매,1.5,3400
포항청과,20150131,4등,포항농산물도매시장,경상북도 경주시,상자,4400,19,계통,설향,경매,1,4400
포항청과,20150124,상,포항농산물도매시장,경상북도 영천시,상자,9600,15,계통,설향,경매,1.5,6400
포항청과,20150124,보통,포항농산물도매시장,서울특별시 중구,상자,9200,6,개별,설향,경매,1,9200
포항청과,20150124,보통,포항농산물도매시장,경상북도 경주시,상자,8800,26,계통,설향,경매,1,8800
경북능금농협(공),20150117,특,포항농산물도매시장,경상북도 경주시,기타,15500,35,개별,설향,경매,1.5,10334
경북능금농협(공),20150110,상,포항농산물도매시장,경상북도 경주시,기타,13500,19,개별,설향,경매,1.5,9000
경북능금농협(공),20150110,보통,포항농산물도매시장,경상북도 경주시,기타,11300,14,개별,설향,경매,1.5,7534
경북능금농협(공),20150119,특,포항농산물도매시장,경상북도 경주시,기타,6000,4,개별,설향,경매,1,6000
경북능금농협(공),20150120,보통,포항농산물도매시장,경상북도 경주시,기타,6600,12,개별,설향,경매,1,6600
태원농산,20150131,특,안양농수산물도매시장,경상남도,접시용기,7000,16,계통,설향,경매,1,7000
안산농산물,20150110,특,안산농수산물도매시장,경상남도 진주시,상자,12500,40,협동,장희,경매,1.5,8334
안산농산물,20150110,특,안산농수산물도매시장,경상남도 진주시,상자,8500,5,협동,장희,경매,1.5,5667
안산농산물,20150103,특,안산농수산물도매시장,경상남도 진주시,상자,15500,15,협동,장희,경매,1.5,10334
안산농산물,20150105,특,안산농수산물도매시장,경상남도 진주시,상자,8000,7,협동,장희,경매,1.5,5334
안산농산물,20150121,특,안산농수산물도매시장,경상남도 진주시,상자,7500,20,협동,장희,경매,1.5,5000
안산농산물,20150106,특,안산농수산물도매시장,경상남도 진주시,상자,12000,19,협동,장희,경매,1.5,8000
안산농산물,20150106,특,안산농수산물도매시장,경상남도 진주시,상자,8500,5,협동,장희,경매,1.5,5667
안산농산물,20150107,특,안산농수산물도매시장,경상남도 진주시,상자,14000,5,협동,장희,경매,1.5,9334
안산농산물,20150123,특,안산농수산물도매시장,경상남도 진주시,상자,20500,5,협동,장희,경매,1.5,13667
안산농산물,20150124,특,안산농수산물도매시장,경상남도 진주시,상자,8000,8,협동,장희,경매,1.5,5334
안산농산물,20150124,특,안산농수산물도매시장,경상남도 진주시,상자,15000,9,협동,장희,경매,1.5,10000
안산농산물,20150131,특,안산농수산물도매시장,경상남도 진주시,상자,16500,4,협동,장희,경매,1.5,11000
안산농산물,20150117,특,안산농수산물도매시장,경상남도 진주시,상자,8000,10,협동,장희,경매,1.5,5334
안산농산물,20150110,특,안산농수산물도매시장,경상남도 진주시,상자,5000,5,협동,매향,경매,1.5,3334
안산농산물,20150106,특,안산농수산물도매시장,경상남도 진주시,상자,8500,7,협동,매향,경매,1.5,5667
안산농산물,20150115,특,안산농수산물도매시장,경상남도 진주시,상자,8000,10,협동,매향,경매,1.5,5334
안산농산물,20150110,특,안산농수산물도매시장,경상남도 진주시,상자,5500,12,협동,설향,경매,1.5,3667
안산농산물,20150110,상,안산농수산물도매시장,충청남도 논산시,상자,12500,2,협동,설향,경매,2,6250
안산농산물,20150110,보통,안산농수산물도매시장,충청남도 논산시,P-BOX,3000,2,협동,설향,경매,1,3000
안산농산물,20150110,상,안산농수산물도매시장,충청남도 논산시,상자,12500,5,개별,설향,경매,2,6250
안산농산물,20150103,특,안산농수산물도매시장,충청남도 논산시,P-BOX,14500,25,개별,설향,경매,1,14500
안산농산물,20150103,특,안산농수산물도매시장,충청남도 논산시,P-BOX,14000,60,개별,설향,경매,1,14000
안산농산물,20150103,특,안산농수산물도매시장,충청남도 논산시,상자,22000,4,협동,설향,경매,2,11000
안산농산물,20150103,특,안산농수산물도매시장,경상남도 진주시,상자,21000,40,협동,설향,경매,2,10500
안산농산물,20150119,특,안산농수산물도매시장,경상남도 진주시,상자,16500,40,협동,설향,경매,2,8250
안산농산물,20150126,보통,안산농수산물도매시장,충청남도 논산시,P-BOX,2500,5,협동,설향,경매,1,2500
안산농산물,20150126,보통,안산농수산물도매시장,경상남도 진주시,접시용기,5200,36,협동,설향,경매,1,5200
안산농산물,20150120,특,안산농수산물도매시장,경상남도 진주시,상자,19000,1,협동,설향,경매,2,9500
안산농산물,20150120,보통,안산농수산물도매시장,경상남도 진주시,접시용기,5000,40,협동,설향,경매,1,5000
안산농산물,20150105,특,안산농수산물도매시장,충청남도 논산시,P-BOX,13000,5,개별,설향,경매,1,13000
안산농산물,20150105,특,안산농수산물도매시장,경상남도 진주시,상자,13500,12,협동,설향,경매,2,6750
안산농산물,20150127,특,안산농수산물도매시장,충청남도 논산시,상자,21000,8,개별,설향,경매,2,10500
안산농산물,20150113,상,안산농수산물도매시장,충청남도 논산시,상자,11500,2,개별,설향,경매,2,5750
안산농산물,20150113,특,안산농수산물도매시장,경상남도 진주시,상자,7500,4,협동,설향,경매,2,3750
안산농산물,20150113,특,안산농수산물도매시장,충청남도 논산시,P-BOX,10500,40,개별,설향,경매,1,10500
안산농산물,20150121,특,안산농수산물도매시장,충청남도 논산시,상자,18000,5,협동,설향,경매,2,9000
안산농산물,20150128,특,안산농수산물도매시장,경상남도 진주시,상자,18500,25,협동,설향,경매,2,9250
안산농산물,20150121,특,안산농수산물도매시장,경상남도 진주시,상자,11500,13,협동,설향,경매,2,5750
안산농산물,20150121,특,안산농수산물도매시장,경상남도 진주시,상자,12500,13,협동,설향,경매,2,6250
안산농산물,20150121,특,안산농수산물도매시장,경상남도 진주시,상자,5500,5,협동,설향,경매,1.5,3667
안산농산물,20150106,특,안산농수산물도매시장,경상남도 진주시,상자,8500,4,협동,설향,경매,2,4250
안산농산물,20150114,특,안산농수산물도매시장,경상남도 진주시,상자,16000,15,협동,설향,경매,2,8000
안산농산물,20150129,특,안산농수산물도매시장,경상남도 진주시,상자,13500,35,협동,설향,경매,2,6750
안산농산물,20150122,특,안산농수산물도매시장,경상남도 진주시,상자,12500,35,협동,설향,경매,2,6250
안산농산물,20150122,특,안산농수산물도매시장,경상남도 진주시,상자,11000,3,협동,설향,경매,2,5500
안산농산물,20150122,특,안산농수산물도매시장,경상남도 진주시,상자,12000,5,협동,설향,경매,2,6000
안산농산물,20150122,특,안산농수산물도매시장,경상남도 진주시,상자,21000,17,협동,설향,경매,2,10500
안산농산물,20150115,상,안산농수산물도매시장,충청남도 논산시,상자,12000,10,협동,설향,경매,2,6000
안산농산물,20150115,특,안산농수산물도매시장,경상남도 진주시,상자,16500,9,협동,설향,경매,2,8250
안산농산물,20150130,특,안산농수산물도매시장,경상남도 진주시,상자,12000,22,협동,설향,경매,2,6000
안산농산물,20150130,보통,안산농수산물도매시장,경상남도 진주시,접시용기,5800,42,협동,설향,경매,1,5800
안산농산물,20150123,보통,안산농수산물도매시장,충청남도 논산시,상자,9000,4,협동,설향,경매,2,4500
안산농산물,20150123,특,안산농수산물도매시장,경상남도 진주시,상자,20000,3,협동,설향,경매,2,10000
안산농산물,20150116,특,안산농수산물도매시장,충청남도 논산시,상자,20000,35,협동,설향,경매,2,10000
안산농산물,20150116,특,안산농수산물도매시장,경상남도 진주시,상자,6500,11,협동,설향,경매,1.5,4334
